group,subgroup,subgroup url,case description,img url,img name,case id/cover img id,crop r1,crop r2,crop col1,crop col2,tumor type,Notes,
5.1 Benign lesions | Ultrasound Cases,5.1.5 Galactoceles and sebaceous cysts,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/galactoceles-and-sebaceous-cysts/,Sebaceous cyst with a subcutaneous cyst with internal echos in the axilla,/clients/ultrasoundcases/uploads/lbox_2879.jpg,2879,2879,4,443,3,592,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Fibroadenoma with a hypoechoic slightly inhomogeneous oval lobulated lesion with sharp margins,/clients/ultrasoundcases/uploads/lbox_5391.jpg,5391,5390,38,370,31,538,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Fibroadenoma with a hypoechoic slightly inhomogeneous oval lobulated lesion with sharp margins,/clients/ultrasoundcases/uploads/lbox_5392.jpg,5392,5390,32,384,14,571,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Fibroadenoma with a hypoechoic homogeneous oval lobulated lesion with sharp margins,/clients/ultrasoundcases/uploads/lbox_5394.jpg,5394,5394,38,371,11,577,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Fibroadenoma with a hypoechoic homogeneous oval lobulated lesion with sharp margins,/clients/ultrasoundcases/uploads/lbox_5395.jpg,5395,5394,32,382,10,578,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Fibroadenoma with a hypoechoic homogeneous oval lobulated lesion with sharp margins,/clients/ultrasoundcases/uploads/lbox_5396.jpg,5396,5394,43,360,7,585,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas with 2 hypoechoic oval lesions with sharp margins in the right breast,/clients/ultrasoundcases/uploads/lbox_5399.jpg,5399,5399,21,408,38,360,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas with 2 hypoechoic oval lesions with sharp margins in the right breast,/clients/ultrasoundcases/uploads/lbox_5400.jpg,5400,5399,24,401,37,359,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas with 2 hypoechoic oval lesions with sharp margins in the right breast,/clients/ultrasoundcases/uploads/lbox_5401.jpg,5401,5399,44,363,34,434,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas with 2 hypoechoic oval lesions with sharp margins in the right breast,/clients/ultrasoundcases/uploads/lbox_5402.jpg,5402,5399,43,361,39,420,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas with 3 hypoechoic oval lesions with sharp margins 2 in the left and 1 in the right breast,/clients/ultrasoundcases/uploads/lbox_5403.jpg,5403,5403,50,351,44,410,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas with 3 hypoechoic oval lesions with sharp margins 2 in the left and 1 in the right breast,/clients/ultrasoundcases/uploads/lbox_5404.jpg,5404,5403,47,354,37,423,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas with 3 hypoechoic oval lesions with sharp margins 2 in the left and 1 in the right breast,/clients/ultrasoundcases/uploads/lbox_5405.jpg,5405,5403,37,374,45,507,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas with 3 hypoechoic oval lesions with sharp margins 2 in the left and 1 in the right breast,/clients/ultrasoundcases/uploads/lbox_5406.jpg,5406,5403,35,375,38,519,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas with 4 hypoechoic oval lesions with sharp margins 1 in the left and 3 in the right breast,/clients/ultrasoundcases/uploads/lbox_5407.jpg,5407,5407,51,340,42,405,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas with 4 hypoechoic oval lesions with sharp margins 1 in the left and 3 in the right breast,/clients/ultrasoundcases/uploads/lbox_5408.jpg,5408,5407,51,340,42,405,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas with 4 hypoechoic oval lesions with sharp margins 1 in the left and 3 in the right breast,/clients/ultrasoundcases/uploads/lbox_5409.jpg,5409,5407,60,330,45,401,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas with 4 hypoechoic oval lesions with sharp margins 1 in the left and 3 in the right breast,/clients/ultrasoundcases/uploads/lbox_5410.jpg,5410,5407,58,332,43,402,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas with 4 hypoechoic oval lesions with sharp margins 1 in the left and 3 in the right breast,/clients/ultrasoundcases/uploads/lbox_5411.jpg,5411,5407,55,345,44,404,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas with 4 hypoechoic oval lesions with sharp margins 1 in the left and 3 in the right breast,/clients/ultrasoundcases/uploads/lbox_5412.jpg,5412,5407,28,393,8,452,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Two calcified fibroadenomas with hypoechoic oval lesions with sharp margins and hyperechoic calcifications with acoustic shadowing,/clients/ultrasoundcases/uploads/lbox_5413.jpg,5413,5413,32,386,25,550,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Two calcified fibroadenomas with hypoechoic oval lesions with sharp margins and hyperechoic calcifications with acoustic shadowing,/clients/ultrasoundcases/uploads/lbox_5414.jpg,5414,5413,31,387,18,562,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Two calcified fibroadenomas with hypoechoic oval lesions with sharp margins and hyperechoic calcifications with acoustic shadowing,/clients/ultrasoundcases/uploads/lbox_5415.jpg,5415,5413,37,372,25,548,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Two calcified fibroadenomas with hypoechoic oval lesions with sharp margins and hyperechoic calcifications with acoustic shadowing,/clients/ultrasoundcases/uploads/lbox_5416.jpg,5416,5413,39,369,19,562,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Calcified fibroadenoma with a hypoechoic lobulated oval lesion with sharp margins and hyperechoic calcifications with acoustic shadowing,/clients/ultrasoundcases/uploads/lbox_5419.jpg,5419,5419,18,410,95,408,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Calcified fibroadenoma with a hypoechoic lobulated oval lesion with sharp margins and hyperechoic calcifications with acoustic shadowing,/clients/ultrasoundcases/uploads/lbox_5420.jpg,5420,5419,27,394,61,476,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Calcified fibroadenoma with a hypoechoic lobulated oval lesion with sharp margins and hyperechoic calcifications with acoustic shadowing,/clients/ultrasoundcases/uploads/lbox_5422.jpg,5422,5419,38,375,174,364,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Fibroadenoma with a hypoechoic oval lesion with a mooth contour and sharp margins with cystic changes,/clients/ultrasoundcases/uploads/lbox_5423.jpg,5423,5423,5,442,19,563,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Fibroadenoma with a hypoechoic oval lesion with a mooth contour and sharp margins with cystic changes,/clients/ultrasoundcases/uploads/lbox_5424.jpg,5424,5423,2,445,27,548,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Fibroadenoma with a hypoechoic oval lesion with a mooth contour and sharp margins with cystic changes,/clients/ultrasoundcases/uploads/lbox_5425.jpg,5425,5425,41,364,18,563,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Lipoma with an oval compressible mass with a fat density,/clients/ultrasoundcases/uploads/lbox_5433.jpg,5433,5433,4,438,13,574,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Lipoma with an oval compressible mass with a fat density,/clients/ultrasoundcases/uploads/lbox_5434.jpg,5434,5433,10,431,4,592,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Lipoma with an oval mass with benign characteristics and fat density,/clients/ultrasoundcases/uploads/lbox_5439.jpg,5439,5439,27,391,31,538,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Lipoma with an oval mass with benign characteristics and fat density,/clients/ultrasoundcases/uploads/lbox_5440.jpg,5440,5439,28,393,24,550,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Multiple hyperechoic lipomas,/clients/ultrasoundcases/uploads/lbox_5441.jpg,5441,5441,40,373,31,538,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Multiple hyperechoic lipomas,/clients/ultrasoundcases/uploads/lbox_5442.jpg,5442,5441,33,380,54,490,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Multiple hyperechoic lipomas,/clients/ultrasoundcases/uploads/lbox_5443.jpg,5443,5441,28,395,31,538,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Multiple hyperechoic lipomas,/clients/ultrasoundcases/uploads/lbox_5444.jpg,5444,5441,27,396,54,493,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Multiple hyperechoic lipomas,/clients/ultrasoundcases/uploads/lbox_5445.jpg,5445,5445,52,355,22,558,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Multiple hyperechoic lipomas,/clients/ultrasoundcases/uploads/lbox_5446.jpg,5446,5445,35,387,19,562,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Multiple hyperechoic lipomas,/clients/ultrasoundcases/uploads/lbox_5447.jpg,5447,5445,57,334,66,467,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Multiple hyperechoic lipomas,/clients/ultrasoundcases/uploads/lbox_5448.jpg,5448,5445,56,337,103,395,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Multiple hyperechoic lipomas,/clients/ultrasoundcases/uploads/lbox_5449.jpg,5449,5445,60,330,60,480,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Fibroadenolipoma with an oval mass with benign characteristics and mixed density,/clients/ultrasoundcases/uploads/lbox_5451.jpg,5451,5450,75,306,14,576,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.7 Lipomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/lipomas/,Fibroadenolipoma with an oval mass with benign characteristics and mixed density,/clients/ultrasoundcases/uploads/lbox_5452.jpg,5452,5450,48,347,13,570,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Large phyllodes tumor,/clients/ultrasoundcases/uploads/lbox_5455.jpg,5455,5454,25,404,39,520,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Large phyllodes tumor,/clients/ultrasoundcases/uploads/lbox_5456.jpg,5456,5454,37,374,111,375,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Large phyllodes tumor,/clients/ultrasoundcases/uploads/lbox_5457.jpg,5457,5454,40,371,33,533,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Phyllodes tumor recurrence with a large inhomogeneous hypoechoic lobulated mass in a 72 year old patient,/clients/ultrasoundcases/uploads/lbox_5463.jpg,5463,5462,37,373,22,556,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Phyllodes tumor recurrence with a large inhomogeneous hypoechoic lobulated mass in a 72 year old patient,/clients/ultrasoundcases/uploads/lbox_5465.jpg,5465,5462,95,269,4,473,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Oval lobulated hypoechoic vascularized mass. Biopsy showed fibrous tissue no signs of malignancy,/clients/ultrasoundcases/uploads/lbox_5466.jpg,5466,5466,62,322,9,581,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Oval lobulated hypoechoic vascularized mass. Biopsy showed fibrous tissue no signs of malignancy,/clients/ultrasoundcases/uploads/lbox_5468.jpg,5468,5466,31,385,3,594,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Oval lobulated hypoechoic mass. Biopsy showed fibrous tissue no signs of malignancy,/clients/ultrasoundcases/uploads/lbox_5469.jpg,5469,5469,41,366,3,593,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Oval lobulated hypoechoic mass. Biopsy showed fibrous tissue no signs of malignancy,/clients/ultrasoundcases/uploads/lbox_5470.jpg,5470,5469,45,363,4,593,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Small oval hypoechoic mass. Biopsy showed fibrous tissue no signs of malignancy,/clients/ultrasoundcases/uploads/lbox_5471.jpg,5471,5471,21,403,22,555,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Small oval hypoechoic mass. Biopsy showed fibrous tissue no signs of malignancy,/clients/ultrasoundcases/uploads/lbox_5472.jpg,5472,5471,17,418,10,578,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Oval hypoechoic mass indistinguishable from a fibroadenoma. Biopsy showed fibrous tissue no signs of malignancy,/clients/ultrasoundcases/uploads/lbox_5473.jpg,5473,5473,46,361,4,591,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Oval hypoechoic mass indistinguishable from a fibroadenoma. Biopsy showed fibrous tissue no signs of malignancy,/clients/ultrasoundcases/uploads/lbox_5474.jpg,5474,5473,48,364,18,570,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Oval hypoechoic mass indistinguishable from a fibroadenoma. Biopsy showed fibrous tissue no signs of malignancy,/clients/ultrasoundcases/uploads/lbox_5475.jpg,5475,5475,4,441,43,509,Benign,,
