,size_mb,database
4746,4.39,CMMD
4747,4.39,CMMD
4748,4.39,CMMD
4749,4.39,CMMD
4750,4.39,CMMD
4751,4.39,CMMD
4752,4.39,CMMD
4753,4.39,CMMD
4754,4.39,CMMD
4755,4.39,CMMD
4756,4.39,CMMD
4757,4.39,CMMD
4758,4.39,CMMD
4759,4.39,CMMD
4760,4.39,CMMD
4761,4.39,CMMD
4762,4.39,CMMD
4763,4.39,CMMD
4764,4.39,CMMD
4765,4.39,CMMD
4766,4.39,CMMD
4767,4.39,CMMD
4768,4.39,CMMD
4769,4.39,CMMD
4770,4.39,CMMD
4771,4.39,CMMD
4772,4.39,CMMD
4773,4.39,CMMD
4774,4.39,CMMD
4775,4.39,CMMD
4776,4.39,CMMD
4777,4.39,CMMD
4778,4.39,CMMD
4779,4.39,CMMD
4780,4.39,CMMD
4781,4.39,CMMD
4782,4.39,CMMD
4783,4.39,CMMD
4784,4.39,CMMD
4785,4.39,CMMD
4786,4.39,CMMD
4787,4.39,CMMD
4788,4.39,CMMD
4789,4.39,CMMD
4790,4.39,CMMD
4791,4.39,CMMD
4792,4.39,CMMD
4793,4.39,CMMD
4794,4.39,CMMD
4795,4.39,CMMD
4796,4.39,CMMD
4797,4.39,CMMD
4798,4.39,CMMD
4799,4.39,CMMD
4800,4.39,CMMD
4801,4.39,CMMD
4802,4.39,CMMD
4803,4.39,CMMD
4804,4.39,CMMD
4805,4.39,CMMD
4806,4.39,CMMD
4807,4.39,CMMD
4808,4.39,CMMD
4809,4.39,CMMD
4810,4.39,CMMD
4811,4.39,CMMD
4812,4.39,CMMD
4813,4.39,CMMD
4814,4.39,CMMD
4815,4.39,CMMD
4816,4.39,CMMD
4817,4.39,CMMD
4818,4.39,CMMD
4819,4.39,CMMD
4820,4.39,CMMD
4821,4.39,CMMD
4822,4.39,CMMD
4823,4.39,CMMD
4824,4.39,CMMD
4825,4.39,CMMD
4826,4.39,CMMD
4827,4.39,CMMD
4828,4.39,CMMD
4829,4.39,CMMD
4830,4.39,CMMD
4831,4.39,CMMD
4832,4.39,CMMD
4833,4.39,CMMD
4834,4.39,CMMD
4835,4.39,CMMD
4836,4.39,CMMD
4837,4.39,CMMD
4838,4.39,CMMD
4839,4.39,CMMD
4840,4.39,CMMD
4841,4.39,CMMD
4842,4.39,CMMD
4843,4.39,CMMD
4844,4.39,CMMD
4845,4.39,CMMD
4846,4.39,CMMD
4847,4.39,CMMD
4848,4.39,CMMD
4849,4.39,CMMD
4850,4.39,CMMD
4851,4.39,CMMD
4852,4.39,CMMD
4853,4.39,CMMD
4854,4.39,CMMD
4855,4.39,CMMD
4856,4.39,CMMD
4857,4.39,CMMD
4858,4.39,CMMD
4859,4.39,CMMD
4860,4.39,CMMD
4861,4.39,CMMD
4862,4.39,CMMD
4863,4.39,CMMD
4864,4.39,CMMD
4865,4.39,CMMD
4866,4.39,CMMD
4867,4.39,CMMD
4868,4.39,CMMD
4869,4.39,CMMD
4870,4.39,CMMD
4871,4.39,CMMD
4872,4.39,CMMD
4873,4.39,CMMD
4874,4.39,CMMD
4875,4.39,CMMD
4876,4.39,CMMD
4877,4.39,CMMD
4878,4.39,CMMD
4879,4.39,CMMD
4880,4.39,CMMD
4881,4.39,CMMD
4882,4.39,CMMD
4883,4.39,CMMD
4884,4.39,CMMD
4885,4.39,CMMD
4886,4.39,CMMD
4887,4.39,CMMD
4888,4.39,CMMD
4889,4.39,CMMD
4890,4.39,CMMD
4891,4.39,CMMD
4892,4.39,CMMD
4893,4.39,CMMD
4894,4.39,CMMD
4895,4.39,CMMD
4896,4.39,CMMD
4897,4.39,CMMD
4898,4.39,CMMD
4899,4.39,CMMD
4900,4.39,CMMD
4901,4.39,CMMD
4902,4.39,CMMD
4903,4.39,CMMD
4904,4.39,CMMD
4905,4.39,CMMD
4906,4.39,CMMD
4907,4.39,CMMD
4908,4.39,CMMD
4909,4.39,CMMD
4910,4.39,CMMD
4911,4.39,CMMD
4912,4.39,CMMD
4913,4.39,CMMD
4914,4.39,CMMD
4915,4.39,CMMD
4916,4.39,CMMD
4917,4.39,CMMD
4918,4.39,CMMD
4919,4.39,CMMD
4920,4.39,CMMD
4921,4.39,CMMD
4922,4.39,CMMD
4923,4.39,CMMD
4924,4.39,CMMD
4925,4.39,CMMD
4926,4.39,CMMD
4927,4.39,CMMD
4928,4.39,CMMD
4929,4.39,CMMD
4930,4.39,CMMD
4931,4.39,CMMD
4932,4.39,CMMD
4933,4.39,CMMD
4934,4.39,CMMD
4935,4.39,CMMD
4936,4.39,CMMD
4937,4.39,CMMD
4938,4.39,CMMD
4939,4.39,CMMD
4940,4.39,CMMD
4941,4.39,CMMD
4942,4.39,CMMD
4943,4.39,CMMD
4944,4.39,CMMD
4945,4.39,CMMD
4946,4.39,CMMD
4947,4.39,CMMD
4948,4.39,CMMD
4949,4.39,CMMD
4950,4.39,CMMD
4951,4.39,CMMD
4952,4.39,CMMD
4953,4.39,CMMD
4954,4.39,CMMD
4955,4.39,CMMD
4956,4.39,CMMD
4957,4.39,CMMD
4958,4.39,CMMD
4959,4.39,CMMD
4960,4.39,CMMD
4961,4.39,CMMD
4962,4.39,CMMD
4963,4.39,CMMD
4964,4.39,CMMD
4965,4.39,CMMD
4966,4.39,CMMD
4967,4.39,CMMD
4968,4.39,CMMD
4969,4.39,CMMD
4970,4.39,CMMD
4971,4.39,CMMD
4972,4.39,CMMD
4973,4.39,CMMD
4974,4.39,CMMD
4975,4.39,CMMD
4976,4.39,CMMD
4977,4.39,CMMD
4978,4.39,CMMD
4979,4.39,CMMD
4980,4.39,CMMD
4981,4.39,CMMD
4982,4.39,CMMD
4983,4.39,CMMD
4984,4.39,CMMD
4985,4.39,CMMD
4986,4.39,CMMD
4987,4.39,CMMD
4988,4.39,CMMD
4989,4.39,CMMD
4990,4.39,CMMD
4991,4.39,CMMD
4992,4.39,CMMD
4993,4.39,CMMD
4994,4.39,CMMD
4995,4.39,CMMD
4996,4.39,CMMD
4997,4.39,CMMD
4998,4.39,CMMD
4999,4.39,CMMD
5000,4.39,CMMD
5001,4.39,CMMD
5002,4.39,CMMD
5003,4.39,CMMD
5004,4.39,CMMD
5005,4.39,CMMD
5006,4.39,CMMD
5007,4.39,CMMD
5008,4.39,CMMD
5009,4.39,CMMD
5010,4.39,CMMD
5011,4.39,CMMD
5012,4.39,CMMD
5013,4.39,CMMD
5014,4.39,CMMD
5015,4.39,CMMD
5016,4.39,CMMD
5017,4.39,CMMD
5018,4.39,CMMD
5019,4.39,CMMD
5020,4.39,CMMD
5021,4.39,CMMD
5022,4.39,CMMD
5023,4.39,CMMD
5024,4.39,CMMD
5025,4.39,CMMD
5026,4.39,CMMD
5027,4.39,CMMD
5028,4.39,CMMD
5029,4.39,CMMD
5030,4.39,CMMD
5031,4.39,CMMD
5032,4.39,CMMD
5033,4.39,CMMD
5034,4.39,CMMD
5035,4.39,CMMD
5036,4.39,CMMD
5037,4.39,CMMD
5038,4.39,CMMD
5039,4.39,CMMD
5040,4.39,CMMD
5041,4.39,CMMD
5042,4.39,CMMD
5043,4.39,CMMD
5044,4.39,CMMD
5045,4.39,CMMD
5046,4.39,CMMD
5047,4.39,CMMD
5048,4.39,CMMD
5049,4.39,CMMD
5050,4.39,CMMD
5051,4.39,CMMD
5052,4.39,CMMD
5053,4.39,CMMD
5054,4.39,CMMD
5055,4.39,CMMD
5056,4.39,CMMD
5057,4.39,CMMD
5058,4.39,CMMD
5059,4.39,CMMD
5060,4.39,CMMD
5061,4.39,CMMD
5062,4.39,CMMD
5063,4.39,CMMD
5064,4.39,CMMD
5065,4.39,CMMD
5066,4.39,CMMD
5067,4.39,CMMD
5068,4.39,CMMD
5069,4.39,CMMD
5070,4.39,CMMD
5071,4.39,CMMD
5072,4.39,CMMD
5073,4.39,CMMD
5074,4.39,CMMD
5075,4.39,CMMD
5076,4.39,CMMD
5077,4.39,CMMD
5078,4.39,CMMD
5079,4.39,CMMD
5080,4.39,CMMD
5081,4.39,CMMD
5082,4.39,CMMD
5083,4.39,CMMD
5084,4.39,CMMD
5085,4.39,CMMD
5086,4.39,CMMD
5087,4.39,CMMD
5088,4.39,CMMD
5089,4.39,CMMD
5090,4.39,CMMD
5091,4.39,CMMD
5092,4.39,CMMD
5093,4.39,CMMD
5094,4.39,CMMD
5095,4.39,CMMD
5096,4.39,CMMD
5097,4.39,CMMD
5098,4.39,CMMD
5099,4.39,CMMD
5100,4.39,CMMD
5101,4.39,CMMD
5102,4.39,CMMD
5103,4.39,CMMD
5104,4.39,CMMD
5105,4.39,CMMD
5106,4.39,CMMD
5107,4.39,CMMD
5108,4.39,CMMD
5109,4.39,CMMD
5110,4.39,CMMD
5111,4.39,CMMD
5112,4.39,CMMD
5113,4.39,CMMD
5114,4.39,CMMD
5115,4.39,CMMD
5116,4.39,CMMD
5117,4.39,CMMD
5118,4.39,CMMD
5119,4.39,CMMD
5120,4.39,CMMD
5121,4.39,CMMD
5122,4.39,CMMD
5123,4.39,CMMD
5124,4.39,CMMD
5125,4.39,CMMD
5126,4.39,CMMD
5127,4.39,CMMD
5128,4.39,CMMD
5129,4.39,CMMD
5130,4.39,CMMD
5131,4.39,CMMD
5132,4.39,CMMD
5133,4.39,CMMD
5134,4.39,CMMD
5135,4.39,CMMD
5136,4.39,CMMD
5137,4.39,CMMD
5138,4.39,CMMD
5139,4.39,CMMD
5140,4.39,CMMD
5141,4.39,CMMD
5142,4.39,CMMD
5143,4.39,CMMD
5144,4.39,CMMD
5145,4.39,CMMD
5146,4.39,CMMD
5147,4.39,CMMD
5148,4.39,CMMD
5149,4.39,CMMD
5150,4.39,CMMD
5151,4.39,CMMD
5152,4.39,CMMD
5153,4.39,CMMD
5154,4.39,CMMD
5155,4.39,CMMD
5156,4.39,CMMD
5157,4.39,CMMD
5158,4.39,CMMD
5159,4.39,CMMD
5160,4.39,CMMD
5161,4.39,CMMD
5162,4.39,CMMD
5163,4.39,CMMD
5164,4.39,CMMD
5165,4.39,CMMD
5166,4.39,CMMD
5167,4.39,CMMD
5168,4.39,CMMD
5169,4.39,CMMD
5170,4.39,CMMD
5171,4.39,CMMD
5172,4.39,CMMD
5173,4.39,CMMD
5174,4.39,CMMD
5175,4.39,CMMD
5176,4.39,CMMD
5177,4.39,CMMD
5178,4.39,CMMD
5179,4.39,CMMD
5180,4.39,CMMD
5181,4.39,CMMD
5182,4.39,CMMD
5183,4.39,CMMD
5184,4.39,CMMD
5185,4.39,CMMD
5186,4.39,CMMD
5187,4.39,CMMD
5188,4.39,CMMD
5189,4.39,CMMD
5190,4.39,CMMD
5191,4.39,CMMD
5192,4.39,CMMD
5193,4.39,CMMD
5194,4.39,CMMD
5195,4.39,CMMD
5196,4.39,CMMD
5197,4.39,CMMD
5198,4.39,CMMD
5199,4.39,CMMD
5200,4.39,CMMD
5201,4.39,CMMD
5202,4.39,CMMD
5203,4.39,CMMD
5204,4.39,CMMD
5205,4.39,CMMD
5206,4.39,CMMD
5207,4.39,CMMD
5208,4.39,CMMD
5209,4.39,CMMD
5210,4.39,CMMD
5211,4.39,CMMD
5212,4.39,CMMD
5213,4.39,CMMD
5214,4.39,CMMD
5215,4.39,CMMD
5216,4.39,CMMD
5217,4.39,CMMD
5218,4.39,CMMD
5219,4.39,CMMD
5220,4.39,CMMD
5221,4.39,CMMD
5222,4.39,CMMD
5223,4.39,CMMD
5224,4.39,CMMD
5225,4.39,CMMD
5226,4.39,CMMD
5227,4.39,CMMD
5228,4.39,CMMD
5229,4.39,CMMD
5230,4.39,CMMD
5231,4.39,CMMD
5232,4.39,CMMD
5233,4.39,CMMD
5234,4.39,CMMD
5235,4.39,CMMD
5236,4.39,CMMD
5237,4.39,CMMD
5238,4.39,CMMD
5239,4.39,CMMD
5240,4.39,CMMD
5241,4.39,CMMD
5242,4.39,CMMD
5243,4.39,CMMD
5244,4.39,CMMD
5245,4.39,CMMD
5246,4.39,CMMD
5247,4.39,CMMD
5248,4.39,CMMD
5249,4.39,CMMD
5250,4.39,CMMD
5251,4.39,CMMD
5252,4.39,CMMD
5253,4.39,CMMD
5254,4.39,CMMD
5255,4.39,CMMD
5256,4.39,CMMD
5257,4.39,CMMD
5258,4.39,CMMD
5259,4.39,CMMD
5260,4.39,CMMD
5261,4.39,CMMD
5262,4.39,CMMD
5263,4.39,CMMD
5264,4.39,CMMD
5265,4.39,CMMD
5266,4.39,CMMD
5267,4.39,CMMD
5268,4.39,CMMD
5269,4.39,CMMD
5270,4.39,CMMD
5271,4.39,CMMD
5272,4.39,CMMD
5273,4.39,CMMD
5274,4.39,CMMD
5275,4.39,CMMD
5276,4.39,CMMD
5277,4.39,CMMD
5278,4.39,CMMD
5279,4.39,CMMD
5280,4.39,CMMD
5281,4.39,CMMD
5282,4.39,CMMD
5283,4.39,CMMD
5284,4.39,CMMD
5285,4.39,CMMD
5286,4.39,CMMD
5287,4.39,CMMD
5288,4.39,CMMD
5289,4.39,CMMD
5290,4.39,CMMD
5291,4.39,CMMD
5292,4.39,CMMD
5293,4.39,CMMD
5294,4.39,CMMD
5295,4.39,CMMD
5296,4.39,CMMD
5297,4.39,CMMD
5298,4.39,CMMD
5299,4.39,CMMD
5300,4.39,CMMD
5301,4.39,CMMD
5302,4.39,CMMD
5303,4.39,CMMD
5304,4.39,CMMD
5305,4.39,CMMD
5306,4.39,CMMD
5307,4.39,CMMD
5308,4.39,CMMD
5309,4.39,CMMD
5310,4.39,CMMD
5311,4.39,CMMD
5312,4.39,CMMD
5313,4.39,CMMD
5314,4.39,CMMD
5315,4.39,CMMD
5316,4.39,CMMD
5317,4.39,CMMD
5318,4.39,CMMD
5319,4.39,CMMD
5320,4.39,CMMD
5321,4.39,CMMD
5322,4.39,CMMD
5323,4.39,CMMD
5324,4.39,CMMD
5325,4.39,CMMD
5326,4.39,CMMD
5327,4.39,CMMD
5328,4.39,CMMD
5329,4.39,CMMD
5330,4.39,CMMD
5331,4.39,CMMD
5332,4.39,CMMD
5333,4.39,CMMD
5334,4.39,CMMD
5335,4.39,CMMD
5336,4.39,CMMD
5337,4.39,CMMD
5338,4.39,CMMD
5339,4.39,CMMD
5340,4.39,CMMD
5341,4.39,CMMD
5342,4.39,CMMD
5343,4.39,CMMD
5344,4.39,CMMD
5345,4.39,CMMD
5346,4.39,CMMD
5347,4.39,CMMD
5348,4.39,CMMD
5349,4.39,CMMD
5350,4.39,CMMD
5351,4.39,CMMD
5352,4.39,CMMD
5353,4.39,CMMD
5354,4.39,CMMD
5355,4.39,CMMD
5356,4.39,CMMD
5357,4.39,CMMD
5358,4.39,CMMD
5359,4.39,CMMD
5360,4.39,CMMD
5361,4.39,CMMD
5362,4.39,CMMD
5363,4.39,CMMD
5364,4.39,CMMD
5365,4.39,CMMD
5366,4.39,CMMD
5367,4.39,CMMD
5368,4.39,CMMD
5369,4.39,CMMD
5370,4.39,CMMD
5371,4.39,CMMD
5372,4.39,CMMD
5373,4.39,CMMD
5374,4.39,CMMD
5375,4.39,CMMD
5376,4.39,CMMD
5377,4.39,CMMD
5378,4.39,CMMD
5379,4.39,CMMD
5380,4.39,CMMD
5381,4.39,CMMD
5382,4.39,CMMD
5383,4.39,CMMD
5384,4.39,CMMD
5385,4.39,CMMD
5386,4.39,CMMD
5387,4.39,CMMD
5388,4.39,CMMD
5389,4.39,CMMD
5390,4.39,CMMD
5391,4.39,CMMD
5392,4.39,CMMD
5393,4.39,CMMD
5394,4.39,CMMD
5395,4.39,CMMD
5396,4.39,CMMD
5397,4.39,CMMD
5398,4.39,CMMD
5399,4.39,CMMD
5400,4.39,CMMD
5401,4.39,CMMD
5402,4.39,CMMD
5403,4.39,CMMD
5404,4.39,CMMD
5405,4.39,CMMD
5406,4.39,CMMD
5407,4.39,CMMD
5408,4.39,CMMD
5409,4.39,CMMD
5410,4.39,CMMD
5411,4.39,CMMD
5412,4.39,CMMD
5413,4.39,CMMD
5414,4.39,CMMD
5415,4.39,CMMD
5416,4.39,CMMD
5417,4.39,CMMD
5418,4.39,CMMD
5419,4.39,CMMD
5420,4.39,CMMD
5421,4.39,CMMD
5422,4.39,CMMD
5423,4.39,CMMD
5424,4.39,CMMD
5425,4.39,CMMD
5426,4.39,CMMD
5427,4.39,CMMD
5428,4.39,CMMD
5429,4.39,CMMD
5430,4.39,CMMD
5431,4.39,CMMD
5432,4.39,CMMD
5433,4.39,CMMD
5434,4.39,CMMD
5435,4.39,CMMD
5436,4.39,CMMD
5437,4.39,CMMD
5438,4.39,CMMD
5439,4.39,CMMD
5440,4.39,CMMD
5441,4.39,CMMD
5442,4.39,CMMD
5443,4.39,CMMD
5444,4.39,CMMD
5445,4.39,CMMD
5446,4.39,CMMD
5447,4.39,CMMD
5448,4.39,CMMD
5449,4.39,CMMD
5450,4.39,CMMD
5451,4.39,CMMD
5452,4.39,CMMD
5453,4.39,CMMD
5454,4.39,CMMD
5455,4.39,CMMD
5456,4.39,CMMD
5457,4.39,CMMD
5458,4.39,CMMD
5459,4.39,CMMD
5460,4.39,CMMD
5461,4.39,CMMD
5462,4.39,CMMD
5463,4.39,CMMD
5464,4.39,CMMD
5465,4.39,CMMD
5466,4.39,CMMD
5467,4.39,CMMD
5468,4.39,CMMD
5469,4.39,CMMD
5470,4.39,CMMD
5471,4.39,CMMD
5472,4.39,CMMD
5473,4.39,CMMD
5474,4.39,CMMD
5475,4.39,CMMD
5476,4.39,CMMD
5477,4.39,CMMD
5478,4.39,CMMD
5479,4.39,CMMD
5480,4.39,CMMD
5481,4.39,CMMD
5482,4.39,CMMD
5483,4.39,CMMD
5484,4.39,CMMD
5485,4.39,CMMD
5486,4.39,CMMD
5487,4.39,CMMD
5488,4.39,CMMD
5489,4.39,CMMD
5490,4.39,CMMD
5491,4.39,CMMD
5492,4.39,CMMD
5493,4.39,CMMD
5494,4.39,CMMD
5495,4.39,CMMD
5496,4.39,CMMD
5497,4.39,CMMD
5498,4.39,CMMD
5499,4.39,CMMD
5500,4.39,CMMD
5501,4.39,CMMD
5502,4.39,CMMD
5503,4.39,CMMD
5504,4.39,CMMD
5505,4.39,CMMD
5506,4.39,CMMD
5507,4.39,CMMD
5508,4.39,CMMD
5509,4.39,CMMD
5510,4.39,CMMD
5511,4.39,CMMD
5512,4.39,CMMD
5513,4.39,CMMD
5514,4.39,CMMD
5515,4.39,CMMD
5516,4.39,CMMD
5517,4.39,CMMD
5518,4.39,CMMD
5519,4.39,CMMD
5520,4.39,CMMD
5521,4.39,CMMD
5522,4.39,CMMD
5523,4.39,CMMD
5524,4.39,CMMD
5525,4.39,CMMD
5526,4.39,CMMD
5527,4.39,CMMD
5528,4.39,CMMD
5529,4.39,CMMD
5530,4.39,CMMD
5531,4.39,CMMD
5532,4.39,CMMD
5533,4.39,CMMD
5534,4.39,CMMD
5535,4.39,CMMD
5536,4.39,CMMD
5537,4.39,CMMD
5538,4.39,CMMD
5539,4.39,CMMD
5540,4.39,CMMD
5541,4.39,CMMD
5542,4.39,CMMD
5543,4.39,CMMD
5544,4.39,CMMD
5545,4.39,CMMD
5546,4.39,CMMD
5547,4.39,CMMD
5548,4.39,CMMD
5549,4.39,CMMD
5550,4.39,CMMD
5551,4.39,CMMD
5552,4.39,CMMD
5553,4.39,CMMD
5554,4.39,CMMD
5555,4.39,CMMD
5556,4.39,CMMD
5557,4.39,CMMD
5558,4.39,CMMD
5559,4.39,CMMD
5560,4.39,CMMD
5561,4.39,CMMD
5562,4.39,CMMD
5563,4.39,CMMD
5564,4.39,CMMD
5565,4.39,CMMD
5566,4.39,CMMD
5567,4.39,CMMD
5568,4.39,CMMD
5569,4.39,CMMD
5570,4.39,CMMD
5571,4.39,CMMD
5572,4.39,CMMD
5573,4.39,CMMD
5574,4.39,CMMD
5575,4.39,CMMD
5576,4.39,CMMD
5577,4.39,CMMD
5578,4.39,CMMD
5579,4.39,CMMD
5580,4.39,CMMD
5581,4.39,CMMD
5582,4.39,CMMD
5583,4.39,CMMD
5584,4.39,CMMD
5585,4.39,CMMD
5586,4.39,CMMD
5587,4.39,CMMD
5588,4.39,CMMD
5589,4.39,CMMD
0,27.84,CBIS-DDSM
1,28.97,CBIS-DDSM
2,25.73,CBIS-DDSM
3,25.73,CBIS-DDSM
4,27.64,CBIS-DDSM
5,27.64,CBIS-DDSM
6,45.13,CBIS-DDSM
7,45.77,CBIS-DDSM
8,27.58,CBIS-DDSM
9,27.99,CBIS-DDSM
10,28.21,CBIS-DDSM
11,28.21,CBIS-DDSM
12,28.14,CBIS-DDSM
13,28.14,CBIS-DDSM
14,26.39,CBIS-DDSM
15,30.65,CBIS-DDSM
16,50.91,CBIS-DDSM
17,49.28,CBIS-DDSM
18,31.14,CBIS-DDSM
19,27.94,CBIS-DDSM
20,27.94,CBIS-DDSM
21,27.28,CBIS-DDSM
22,27.28,CBIS-DDSM
23,26.95,CBIS-DDSM
24,26.95,CBIS-DDSM
25,26.64,CBIS-DDSM
26,26.64,CBIS-DDSM
27,31.69,CBIS-DDSM
28,38.89,CBIS-DDSM
29,30.99,CBIS-DDSM
30,37.26,CBIS-DDSM
31,38.68,CBIS-DDSM
32,23.76,CBIS-DDSM
33,21.63,CBIS-DDSM
34,26.29,CBIS-DDSM
35,32.13,CBIS-DDSM
36,30.24,CBIS-DDSM
37,46.09,CBIS-DDSM
38,49.43,CBIS-DDSM
39,27.46,CBIS-DDSM
40,27.46,CBIS-DDSM
41,27.46,CBIS-DDSM
42,27.46,CBIS-DDSM
43,28.04,CBIS-DDSM
44,30.49,CBIS-DDSM
45,18.57,CBIS-DDSM
46,55.56,CBIS-DDSM
47,25.59,CBIS-DDSM
48,25.67,CBIS-DDSM
49,47.08,CBIS-DDSM
50,42.33,CBIS-DDSM
51,54.64,CBIS-DDSM
52,48.51,CBIS-DDSM
53,34.15,CBIS-DDSM
54,49.88,CBIS-DDSM
55,49.2,CBIS-DDSM
56,26.92,CBIS-DDSM
57,25.98,CBIS-DDSM
58,25.9,CBIS-DDSM
59,26.4,CBIS-DDSM
60,28.26,CBIS-DDSM
61,28.51,CBIS-DDSM
62,28.26,CBIS-DDSM
63,28.51,CBIS-DDSM
64,24.24,CBIS-DDSM
65,25.81,CBIS-DDSM
66,25.45,CBIS-DDSM
67,24.56,CBIS-DDSM
68,23.03,CBIS-DDSM
69,24.79,CBIS-DDSM
70,32.64,CBIS-DDSM
71,27.27,CBIS-DDSM
72,27.65,CBIS-DDSM
73,29.64,CBIS-DDSM
74,30.26,CBIS-DDSM
75,26.69,CBIS-DDSM
76,26.3,CBIS-DDSM
77,26.31,CBIS-DDSM
78,48.93,CBIS-DDSM
79,48.93,CBIS-DDSM
80,48.93,CBIS-DDSM
81,48.93,CBIS-DDSM
82,48.93,CBIS-DDSM
83,48.69,CBIS-DDSM
84,28.68,CBIS-DDSM
85,28.68,CBIS-DDSM
86,28.56,CBIS-DDSM
87,28.56,CBIS-DDSM
88,24.66,CBIS-DDSM
89,29.17,CBIS-DDSM
90,28.05,CBIS-DDSM
91,28.31,CBIS-DDSM
92,28.31,CBIS-DDSM
93,27.29,CBIS-DDSM
94,27.29,CBIS-DDSM
95,28.55,CBIS-DDSM
96,28.73,CBIS-DDSM
97,29.63,CBIS-DDSM
98,27.96,CBIS-DDSM
99,25.31,CBIS-DDSM
100,25.2,CBIS-DDSM
101,38.49,CBIS-DDSM
102,42.95,CBIS-DDSM
103,52.46,CBIS-DDSM
104,17.9,CBIS-DDSM
105,26.92,CBIS-DDSM
106,25.14,CBIS-DDSM
107,30.52,CBIS-DDSM
108,54.4,CBIS-DDSM
109,55.88,CBIS-DDSM
110,22.8,CBIS-DDSM
111,24.33,CBIS-DDSM
112,40.46,CBIS-DDSM
113,27.41,CBIS-DDSM
114,24.15,CBIS-DDSM
115,27.02,CBIS-DDSM
116,29.25,CBIS-DDSM
117,38.88,CBIS-DDSM
118,37.79,CBIS-DDSM
119,37.79,CBIS-DDSM
120,37.79,CBIS-DDSM
121,24.25,CBIS-DDSM
122,25.09,CBIS-DDSM
123,24.05,CBIS-DDSM
124,24.35,CBIS-DDSM
125,31.14,CBIS-DDSM
126,27.55,CBIS-DDSM
127,27.03,CBIS-DDSM
128,28.75,CBIS-DDSM
129,27.67,CBIS-DDSM
130,34.04,CBIS-DDSM
131,27.89,CBIS-DDSM
132,29.33,CBIS-DDSM
133,27.39,CBIS-DDSM
134,26.69,CBIS-DDSM
135,21.75,CBIS-DDSM
136,23.03,CBIS-DDSM
137,29.38,CBIS-DDSM
138,28.83,CBIS-DDSM
139,29.26,CBIS-DDSM
140,30.49,CBIS-DDSM
141,27.92,CBIS-DDSM
142,28.78,CBIS-DDSM
143,48.11,CBIS-DDSM
144,47.87,CBIS-DDSM
145,47.87,CBIS-DDSM
146,28.45,CBIS-DDSM
147,30.6,CBIS-DDSM
148,44.07,CBIS-DDSM
149,41.66,CBIS-DDSM
150,41.04,CBIS-DDSM
151,41.04,CBIS-DDSM
152,45.44,CBIS-DDSM
153,45.44,CBIS-DDSM
154,16.22,CBIS-DDSM
155,21.92,CBIS-DDSM
156,26.07,CBIS-DDSM
157,24.92,CBIS-DDSM
158,28.02,CBIS-DDSM
159,28.02,CBIS-DDSM
160,23.92,CBIS-DDSM
161,23.92,CBIS-DDSM
162,26.75,CBIS-DDSM
163,25.68,CBIS-DDSM
164,32.46,CBIS-DDSM
165,26.54,CBIS-DDSM
166,25.84,CBIS-DDSM
167,28.66,CBIS-DDSM
168,28.42,CBIS-DDSM
169,25.05,CBIS-DDSM
170,25.54,CBIS-DDSM
171,36.11,CBIS-DDSM
172,41.58,CBIS-DDSM
173,46.95,CBIS-DDSM
174,47.55,CBIS-DDSM
175,30.31,CBIS-DDSM
176,35.76,CBIS-DDSM
177,23.91,CBIS-DDSM
178,29.17,CBIS-DDSM
179,23.63,CBIS-DDSM
180,27.72,CBIS-DDSM
181,27.71,CBIS-DDSM
182,28.36,CBIS-DDSM
183,28.36,CBIS-DDSM
184,28.56,CBIS-DDSM
185,28.56,CBIS-DDSM
186,22.77,CBIS-DDSM
187,25.17,CBIS-DDSM
188,26.52,CBIS-DDSM
189,27.61,CBIS-DDSM
190,26.57,CBIS-DDSM
191,26.82,CBIS-DDSM
192,24.98,CBIS-DDSM
193,26.55,CBIS-DDSM
194,31.22,CBIS-DDSM
195,31.22,CBIS-DDSM
196,45.38,CBIS-DDSM
197,45.38,CBIS-DDSM
198,22.92,CBIS-DDSM
199,18.93,CBIS-DDSM
200,24.39,CBIS-DDSM
201,33.78,CBIS-DDSM
202,30.32,CBIS-DDSM
203,46.2,CBIS-DDSM
204,46.68,CBIS-DDSM
205,25.81,CBIS-DDSM
206,31.31,CBIS-DDSM
207,25.42,CBIS-DDSM
208,25.42,CBIS-DDSM
209,25.0,CBIS-DDSM
210,25.0,CBIS-DDSM
211,27.64,CBIS-DDSM
212,26.91,CBIS-DDSM
213,26.71,CBIS-DDSM
214,26.38,CBIS-DDSM
215,26.04,CBIS-DDSM
216,27.28,CBIS-DDSM
217,23.97,CBIS-DDSM
218,28.02,CBIS-DDSM
219,54.43,CBIS-DDSM
220,35.59,CBIS-DDSM
221,34.71,CBIS-DDSM
222,20.43,CBIS-DDSM
223,25.93,CBIS-DDSM
224,27.0,CBIS-DDSM
225,27.02,CBIS-DDSM
226,27.02,CBIS-DDSM
227,26.43,CBIS-DDSM
228,26.76,CBIS-DDSM
229,26.76,CBIS-DDSM
230,36.15,CBIS-DDSM
231,17.83,CBIS-DDSM
232,21.72,CBIS-DDSM
233,25.82,CBIS-DDSM
234,32.13,CBIS-DDSM
235,39.45,CBIS-DDSM
236,38.32,CBIS-DDSM
237,24.84,CBIS-DDSM
238,25.5,CBIS-DDSM
239,43.52,CBIS-DDSM
240,44.67,CBIS-DDSM
